event_id,trace_id,thread_id,occurred_at,actor,phase,payload,latency_ms,token_count,confidence,risk,path,verdict
39a47e9b-a00e-4717-95fb-aef6b3880990,unknown,,2026-01-16 13:50:31.591768+09,MODEL,generation,"{""mode"": ""FAST"", ""model"": ""yua-5-mini"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 256}",,,,,,
5f90d897-b1e8-4c72-9b48-db42a6d62790,5df089d2-51d1-4693-bdd4-16604189f84c,755,2026-01-16 13:50:35.844006+09,YUA,generation,"{""mode"": ""FAST"", ""outmode"": ""NORMAL"", ""answerLength"": 6}",,,,,,
a6a8898b-f626-4ffc-9ff4-fcb8ea57db3b,3380ea5b-1d9a-415f-a819-7632a1cc97d5,758,2026-01-16 14:00:44.270752+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 6}",,,,,,
e5cd3120-8172-4a24-872e-9bba90482c92,3380ea5b-1d9a-415f-a819-7632a1cc97d5,758,2026-01-16 14:00:44.314239+09,YUA,decision,"{""anchors"": [""EXPAND_SCOPE"", ""NEXT_STEP""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.24,,FAST,APPROVE
b45bc2f2-4758-418d-8917-8a6162753553,unknown,,2026-01-16 14:00:44.345016+09,MODEL,generation,"{""mode"": ""FAST"", ""model"": ""yua-5-mini"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 256}",,,,,,
58f2ce8c-cfd8-4534-a295-b0bc55986917,28ed575c-e682-436e-bd44-d3730ce1f674,758,2026-01-16 14:07:54.012037+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 7}",,,,,,
23e97a35-abc7-4f66-921d-faac36e0f732,28ed575c-e682-436e-bd44-d3730ce1f674,758,2026-01-16 14:07:54.044466+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
310c77a7-9798-48b9-b66f-ea42e18e5805,unknown,,2026-01-16 14:07:55.140573+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
0c0893f2-c1b5-4c25-ab64-095470a3013d,unknown,,2026-01-16 14:07:57.174013+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a6d3e39f-c607-40a1-968b-d5563bbec708,28ed575c-e682-436e-bd44-d3730ce1f674,758,2026-01-16 14:07:59.943323+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 37}",,,,,,
be4bf433-41a0-49a3-ac68-df7e9e225751,268b4b85-6e4a-489f-b24d-56c79c5d54a1,758,2026-01-16 14:17:02.883224+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 9}",,,,,,
14f8dbca-ae48-435a-9755-371e2c4f733c,268b4b85-6e4a-489f-b24d-56c79c5d54a1,758,2026-01-16 14:17:02.908529+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
660bea06-616f-443f-ae24-73da7687a2e9,unknown,,2026-01-16 14:17:03.961268+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
4f2790c2-e1cd-41e6-83f3-7ebd88cbf515,unknown,,2026-01-16 14:17:06.496976+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
df010c29-468d-4cdd-87ac-a6d6308efcea,268b4b85-6e4a-489f-b24d-56c79c5d54a1,758,2026-01-16 14:17:08.924925+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 153}",,,,,,
83110530-5265-46e6-8126-b79f29de3d7c,ab3b7ab0-ca27-4291-a92d-d9a76a6d3987,758,2026-01-16 14:20:07.607637+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 111}",,,,,,
86709d18-42c9-4c2f-aaf1-c9fda177cdaa,ab3b7ab0-ca27-4291-a92d-d9a76a6d3987,758,2026-01-16 14:20:07.631731+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.55,,NORMAL,APPROVE
5b9e58a4-8d16-459f-94db-b6e86067f97d,unknown,,2026-01-16 14:20:07.96781+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
a3ae32bc-d8f4-47de-8b68-9277de0855b1,unknown,,2026-01-16 14:20:11.284952+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
00fb172e-758a-4790-bdb1-53b1e888e147,ab3b7ab0-ca27-4291-a92d-d9a76a6d3987,758,2026-01-16 14:20:12.765813+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 333}",,,,,,
3a903b8d-a8eb-44f3-b63e-87a79f5ce8ea,eff1a7dd-34d7-4831-af9d-b78d3b286514,758,2026-01-16 14:20:42.990131+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 141}",,,,,,
2953cb5d-5deb-4360-86c4-8c6e459e092b,eff1a7dd-34d7-4831-af9d-b78d3b286514,758,2026-01-16 14:20:43.005607+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.55,,NORMAL,APPROVE
fd29d66a-5980-4218-b628-95c023409709,unknown,,2026-01-16 14:20:43.299997+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
8b606c91-4021-4750-99ef-788adeec509d,unknown,,2026-01-16 14:20:52.25878+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
c9f5a2e3-db46-4587-9b43-c2197c5514b9,eff1a7dd-34d7-4831-af9d-b78d3b286514,758,2026-01-16 14:20:59.318672+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 443}",,,,,,
b4ec2525-86e7-47dc-b43a-ba61dbb0e57b,d9742faf-33f0-41cf-bd51-cfcf2f708251,758,2026-01-16 14:22:55.44641+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 59}",,,,,,
87a8f658-acaa-4d40-8ed7-5c11415b354b,d9742faf-33f0-41cf-bd51-cfcf2f708251,758,2026-01-16 14:22:55.468067+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.42,,BENCH,APPROVE
9d845562-a6d0-4a2a-8fb1-cdf31e1eff43,unknown,,2026-01-16 14:22:55.91892+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3c34e6b5-d613-4190-9cf4-bb85825ad6fb,unknown,,2026-01-16 14:22:57.820027+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
fcb01102-508f-4c79-80ec-53fb0bf944fc,d9742faf-33f0-41cf-bd51-cfcf2f708251,758,2026-01-16 14:23:00.591738+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 109}",,,,,,
013ff866-b56a-4d0f-95a7-4e2f6dc00e17,bdb32d46-d989-4903-8813-85911532247e,758,2026-01-16 14:23:19.945539+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 31}",,,,,,
ba73b18a-7a87-46ad-82e4-a53e662f88a3,bdb32d46-d989-4903-8813-85911532247e,758,2026-01-16 14:23:19.956854+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.39,,NORMAL,APPROVE
267bc1b5-9a4c-4263-aaf1-d259d816bf51,unknown,,2026-01-16 14:23:20.260835+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
efbec22f-675b-4bd8-ba7f-f2004964c884,unknown,,2026-01-16 14:23:25.159069+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
85ee3f2f-2afa-41e8-8d63-31e96de0fffd,bdb32d46-d989-4903-8813-85911532247e,758,2026-01-16 14:23:28.501177+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 401}",,,,,,
9b1bc732-622d-43b3-b651-bd821d8afdf1,097311b3-5a53-48a0-95fc-706e38d3d37a,758,2026-01-16 14:24:15.715104+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2013}",,,,,,
f99f787b-1479-47e2-87ce-2bd9e42a2ae6,097311b3-5a53-48a0-95fc-706e38d3d37a,758,2026-01-16 14:24:15.736613+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
f244649d-372f-4da9-a20d-212289211fec,unknown,,2026-01-16 14:24:15.756206+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
6a014873-0f20-4741-bd3e-d4b1c3f41050,unknown,,2026-01-16 14:24:16.05431+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
6192e487-daf8-42fd-b934-3b423b31613f,unknown,,2026-01-16 14:24:22.193909+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
bc6a6001-6a37-4efd-9097-ac03704a7443,097311b3-5a53-48a0-95fc-706e38d3d37a,758,2026-01-16 14:24:23.902271+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 614}",,,,,,
e743d9d1-4282-4ab7-a510-cd76cfb59e22,02bc9dce-6767-406e-b36a-bd7321a65b39,758,2026-01-16 14:29:44.770132+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 43}",,,,,,
b76215c3-4a20-42c7-b363-810eb67a72c6,02bc9dce-6767-406e-b36a-bd7321a65b39,758,2026-01-16 14:29:44.788016+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.23,,NORMAL,APPROVE
c0ed9a5f-a1a3-48a6-bb98-b1552d8b65b7,unknown,,2026-01-16 14:29:45.836226+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
89a17ddb-4e7e-44f7-8cc9-eebea15639c1,unknown,,2026-01-16 14:29:48.700739+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
97b9cffe-ffc9-421d-bbe5-8be3a00cfe7d,02bc9dce-6767-406e-b36a-bd7321a65b39,758,2026-01-16 14:29:51.076214+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 62}",,,,,,
19cc13cb-b786-4a2d-bd04-18ee738ba784,f437d751-a9df-4089-9c86-bf852a11a6b3,758,2026-01-16 14:30:08.258023+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 32}",,,,,,
54e7ea1c-d4aa-4f8b-9864-cbff4a8dd184,f437d751-a9df-4089-9c86-bf852a11a6b3,758,2026-01-16 14:30:08.274256+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.21,,NORMAL,APPROVE
acdbd50e-af11-439a-b367-7d5bb8a1cfe8,unknown,,2026-01-16 14:30:08.56324+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
4d3f5f31-919f-4c9c-8da1-1a930f85fc4e,unknown,,2026-01-16 14:30:15.005304+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
20fd7343-59a8-4302-b7ff-8718be1d6f04,f437d751-a9df-4089-9c86-bf852a11a6b3,758,2026-01-16 14:30:17.836349+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 149}",,,,,,
bfb7c5ea-82ad-418e-8d4b-7e149b2e200e,2be2cb4a-7dd2-48d2-8c49-22a38c8cb90a,758,2026-01-16 14:49:44.048264+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1139}",,,,,,
fa798b6b-0135-415b-97e2-b39274cf0e38,2be2cb4a-7dd2-48d2-8c49-22a38c8cb90a,758,2026-01-16 14:49:44.078256+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
6f9930e6-6536-49fc-9ea3-d22dd5d27167,unknown,,2026-01-16 14:49:45.35112+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
380195c1-193b-4746-be7b-d9fcdadca718,unknown,,2026-01-16 14:50:06.985531+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
95ee5625-afe6-4bf8-b438-9ed179cb774e,2be2cb4a-7dd2-48d2-8c49-22a38c8cb90a,758,2026-01-16 14:50:08.881807+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 2955}",,,,,,
d2d7af6d-d3ab-4835-bc5b-796cd56507d5,3226c8c6-ba07-4ac2-afe6-64ab1373831b,758,2026-01-16 14:53:50.176945+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2537}",,,,,,
e3451146-43dc-49bd-808a-5a09a64fb92a,3226c8c6-ba07-4ac2-afe6-64ab1373831b,758,2026-01-16 14:53:50.938618+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,NORMAL,APPROVE
dd4d7624-e06e-4a69-94e7-2b80d45ca870,unknown,,2026-01-16 14:53:50.959776+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
ab668e55-fab6-46a2-9693-8515e1635dbb,unknown,,2026-01-16 14:53:51.270168+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
2cd96642-2261-4c7d-a329-774392482788,3226c8c6-ba07-4ac2-afe6-64ab1373831b,758,2026-01-16 14:53:53.442247+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 27}",,,,,,
53e460cb-6c0d-46bd-a6f3-486181c44ffd,7b41316c-fc8a-4419-9214-8a006b99c90f,758,2026-01-16 14:54:29.12875+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 10}",,,,,,
f3d45119-7690-4186-a68c-cf1f212ad46b,7b41316c-fc8a-4419-9214-8a006b99c90f,758,2026-01-16 14:54:29.15066+09,YUA,decision,"{""anchors"": [], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.7,,NORMAL,APPROVE
5a88e899-d3d4-482e-877e-e04b6b966c1a,unknown,,2026-01-16 14:54:29.446875+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
bfab937d-773f-48de-97bc-60ecea79421b,unknown,,2026-01-16 14:54:31.617871+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
12036de6-6cdc-4194-8266-8eba4f9330e8,7b41316c-fc8a-4419-9214-8a006b99c90f,758,2026-01-16 14:54:36.871782+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 159}",,,,,,
a2aaf443-9dba-467c-a646-f052462ce0ae,e49f6e8d-e14c-472b-ba3b-f414860d1bbc,758,2026-01-16 14:54:58.382094+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 2546}",,,,,,
d80450d9-a235-4732-b468-4e0eaa0bfa7f,e49f6e8d-e14c-472b-ba3b-f414860d1bbc,758,2026-01-16 14:54:59.507591+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.55,,NORMAL,APPROVE
9a061a98-8aef-495b-b6fc-c52ec4f90aa2,unknown,,2026-01-16 14:54:59.967763+09,MODEL,generation,"{""model"": ""yua-4.1-mini"", ""stream"": false, ""maxOutputTokens"": 512}",,,,,,
d1cd10d8-622e-4739-bd57-4e05b208868e,unknown,,2026-01-16 14:55:01.101193+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
aa74d66c-7707-4786-80af-53f6e026d35d,unknown,,2026-01-16 14:55:10.061973+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
e4f52bfd-c026-40a1-ab88-e7d093085397,e49f6e8d-e14c-472b-ba3b-f414860d1bbc,758,2026-01-16 14:55:15.713016+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 954}",,,,,,
f854c8bb-db88-4e8e-946f-2cb8e9df0e6b,77f4ba20-0a9a-4a3d-844a-c82d1fb1f519,758,2026-01-16 14:57:18.81475+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1583}",,,,,,
d363989a-8ab2-48f5-a598-69a3eeca406d,77f4ba20-0a9a-4a3d-844a-c82d1fb1f519,758,2026-01-16 14:57:18.833461+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
97e8de06-0c77-4699-9ab7-46da0c72c25d,unknown,,2026-01-16 14:57:19.161462+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
7be1b79e-52cc-4f24-b6c2-333695c325c2,unknown,,2026-01-16 14:57:36.223286+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
1776f2d0-d771-4b83-9188-5b7117316586,77f4ba20-0a9a-4a3d-844a-c82d1fb1f519,758,2026-01-16 14:57:38.550783+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 2712}",,,,,,
32d58b5e-b4c6-469a-9314-70d8ea8bcd6f,8fee7148-7101-46c2-a085-763d43dc057e,758,2026-01-16 14:59:47.685893+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1916}",,,,,,
2302c92b-e7a0-40f7-88c9-7be2fca3de7d,8fee7148-7101-46c2-a085-763d43dc057e,758,2026-01-16 14:59:47.706491+09,YUA,decision,"{""anchors"": [""VERIFY_LOGIC""], ""turnIntent"": ""SHIFT"", ""cognitiveLoad"": ""high""}",,,0.6,,NORMAL,APPROVE
48f06ee3-182b-47c1-9bf0-a11e58bd0ea4,unknown,,2026-01-16 14:59:48.010785+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
417067d7-ff76-4c45-ad4c-843e55d986f5,unknown,,2026-01-16 14:59:57.643154+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
9817bb1a-ebfa-47ea-b1df-b3b1cbec4e5b,8fee7148-7101-46c2-a085-763d43dc057e,758,2026-01-16 15:00:00.419893+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1136}",,,,,,
14f640fc-005c-4787-87cc-da551c598f38,17ef0124-18ba-4788-837c-451b94ca1937,758,2026-01-16 15:04:00.499139+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 143}",,,,,,
61c386c9-6aa4-4a19-91b1-32b3252b708a,17ef0124-18ba-4788-837c-451b94ca1937,758,2026-01-16 15:04:00.512348+09,YUA,decision,"{""anchors"": [""REFINE_INPUT""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""low""}",,,0.6,,NORMAL,APPROVE
289557be-39eb-4691-9781-e526df2762f4,unknown,,2026-01-16 15:04:01.562759+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
d197a81a-60a6-4b05-aba8-f543c907fd79,unknown,,2026-01-16 15:04:05.037517+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
3343876d-a0b0-49d3-bcff-c13f8300c85d,17ef0124-18ba-4788-837c-451b94ca1937,758,2026-01-16 15:04:06.999191+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 156}",,,,,,
65b6d4ea-b524-44de-b8c6-916de88a4613,360678ec-c354-413f-83ac-f5c1b724c562,758,2026-01-16 15:04:53.487107+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 580}",,,,,,
b0495e73-2cfa-4973-ba32-861ac6d6dc37,360678ec-c354-413f-83ac-f5c1b724c562,758,2026-01-16 15:04:53.503017+09,YUA,decision,"{""anchors"": [""NEXT_STEP""], ""turnIntent"": ""QUESTION"", ""cognitiveLoad"": ""high""}",,,1,,NORMAL,APPROVE
d95182cb-f30b-4467-8cca-e24bc1433470,unknown,,2026-01-16 15:04:53.822005+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
ad4ef3ce-6609-45d2-be57-30910b3a8dc9,unknown,,2026-01-16 15:05:12.810357+09,MODEL,generation,"{""mode"": ""NORMAL"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""NORMAL"", ""maxOutputTokens"": 3048}",,,,,,
2de2fcea-f8f8-45bb-b560-04e62adb36b7,360678ec-c354-413f-83ac-f5c1b724c562,758,2026-01-16 15:05:14.425523+09,YUA,generation,"{""mode"": ""NORMAL"", ""outmode"": ""NORMAL"", ""answerLength"": 1301}",,,,,,
da4a2e43-bdb7-4a0b-b1fc-7bdc1dbad4dd,2d41f744-e5aa-4909-ace9-b77bc5fc8181,758,2026-01-16 15:06:05.281785+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 1576}",,,,,,
cd757857-a82b-4a0c-9080-de49dfd84686,2d41f744-e5aa-4909-ace9-b77bc5fc8181,758,2026-01-16 15:06:06.644827+09,YUA,decision,"{""anchors"": [""NEXT_STEP""], ""turnIntent"": ""SHIFT"", ""cognitiveLoad"": ""high""}",,,1,,DEEP,APPROVE
87c028bf-5d23-4e95-8648-311de78833c1,unknown,,2026-01-16 15:06:06.680125+09,MODEL,generation,"{""mode"": ""DEEP"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
3f9675aa-cb5d-4545-98eb-f9b7ce6dfcea,unknown,,2026-01-16 15:06:15.218011+09,MODEL,generation,"{""mode"": ""DEEP"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
ae946fe0-c8b5-4056-8acf-f35c13c369dd,unknown,,2026-01-16 15:06:23.984762+09,MODEL,generation,"{""mode"": ""DEEP"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
46a42d24-f2db-41ba-95f2-40fffd7998ea,unknown,,2026-01-16 15:06:37.2751+09,MODEL,generation,"{""mode"": ""DEEP"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
bd7935ec-973c-4e30-b171-34aef9e290ae,unknown,,2026-01-16 15:06:47.935065+09,MODEL,generation,"{""mode"": ""DEEP"", ""model"": ""yua-5.2-chat-latest"", ""stream"": true, ""outmode"": ""DEEP"", ""maxOutputTokens"": 5096}",,,,,,
d0e21cc3-5215-4b5f-bb5b-62e332f4b9d4,2d41f744-e5aa-4909-ace9-b77bc5fc8181,758,2026-01-16 15:07:00.530338+09,YUA,generation,"{""mode"": ""DEEP"", ""outmode"": ""DEEP"", ""answerLength"": 4827}",,,,,,
dfb72422-b8d6-454b-a4f0-923b578b7b63,ec23d551-7681-4197-b6d0-10a1351077f5,758,2026-01-16 15:07:24.940864+09,USER,prompt,"{""ip"": ""116.46.99.35"", ""stream"": true, ""messageLength"": 604}",,,,,,
